token	category	is_homograph	kbbi_pos	is_multi_word
katharina	orang:nama-depan	f		f
katherine	orang:nama-depan	f		f
kathrina	orang:nama-depan	f		f
kathy	orang:nama-depan	f		f
katibung	wilayah:kecamatan	f		f
katie	orang:nama-depan	f		f
katiku	wilayah:kecamatan	f		f
katikutana	wilayah:kecamatan	f		f
katinka	orang:nama-depan	f		f
katis	wilayah:kecamatan	f		f
katobu	wilayah:kecamatan	f		f
katoi	wilayah:kecamatan	f		f
katon	wilayah:kecamatan	f		f
katrin	orang:nama-depan	f		f
katrina	orang:nama-depan	f		f
kaubun	wilayah:kecamatan	f		f
kauditan	wilayah:kecamatan	f		f
kaureh	wilayah:kecamatan	f		f
kawa	wilayah:kecamatan	f		f
kawagit	wilayah:kecamatan	f		f
kawali	wilayah:kecamatan	f		f
kawalu	wilayah:kecamatan	f		f
kawangkoan	wilayah:kecamatan	f		f
kaway	wilayah:kecamatan	f		f
kawedanan	wilayah:kecamatan	f		f
kawilarang	orang:nama-keluarga	f		f
kawor	wilayah:kecamatan	f		f
kawunganten	wilayah:kecamatan	f		f
kayauni	wilayah:kecamatan	f		f
kayen	wilayah:kecamatan	f		f
kayo	wilayah:kecamatan	f		f
kayoa	wilayah:kecamatan	f		f
kayong	wilayah:kabupaten-kota	f		f
kayong	wilayah:kecamatan	f		f
kazama	orang:nama-keluarga	f		f
kebakkramat	wilayah:kecamatan	f		f
kebar	wilayah:kecamatan	f		f
kebasen	wilayah:kecamatan	f		f
kebawetan	wilayah:kecamatan	f		f
kebayakan	wilayah:kecamatan	f		f
kebomas	wilayah:kecamatan	f		f
kebonagung	wilayah:kecamatan	f		f
kebonarum	wilayah:kecamatan	f		f
kebonpedes	wilayah:kecamatan	f		f
kebonsari	wilayah:kecamatan	f		f
kedamean	wilayah:kecamatan	f		f
kedaton	wilayah:kecamatan	f		f
kedawung	wilayah:kecamatan	f		f
kedewan	wilayah:kecamatan	f		f
kedokan	wilayah:kecamatan	f		f
kedopok	wilayah:kecamatan	f		f
kedu	wilayah:kecamatan	f		f
kedungadem	wilayah:kecamatan	f		f
kedungbanteng	wilayah:kecamatan	f		f
kedungdung	wilayah:kecamatan	f		f
kedunggalar	wilayah:kecamatan	f		f
kedungjajang	wilayah:kecamatan	f		f
kedungjati	wilayah:kecamatan	f		f
kedungkandang	wilayah:kecamatan	f		f
kedungpring	wilayah:kecamatan	f		f
kedungreja	wilayah:kecamatan	f		f
kedungtuban	wilayah:kecamatan	f		f
kedungwaru	wilayah:kecamatan	f		f
kedungwuni	wilayah:kecamatan	f		f
kedurang	wilayah:kecamatan	f		f
keera	wilayah:kecamatan	f		f
kees	orang:nama-depan	f		f
kefamenanu	wilayah:kecamatan	f		f
kegayem	wilayah:kecamatan	f		f
kei	wilayah:kecamatan	f		f
keiko	orang:nama-depan	f		f
keisha	orang:nama-depan	f		f
keisya	orang:nama-depan	f		f
kejajar	wilayah:kecamatan	f		f
kejaksan	wilayah:kecamatan	f		f
kejayan	wilayah:kecamatan	f		f
kejobong	wilayah:kecamatan	f		f
keke	wilayah:kecamatan	f		f
kelay	wilayah:kecamatan	f		f
kelekar	wilayah:kecamatan	f		f
keliat	wilayah:kecamatan	f		f
kelila	wilayah:kecamatan	f		f
kelimutu	wilayah:kecamatan	f		f
kelindang	wilayah:kecamatan	f		f
kelingi	wilayah:kecamatan	f		f
kelipah	wilayah:kecamatan	f		f
kelisoke	wilayah:kecamatan	f		f
kelly	orang:nama-depan	f		f
kelubagolit	wilayah:kecamatan	f		f
kelulome	wilayah:kecamatan	f		f
kelumbayan	wilayah:kecamatan	f		f
kelvin	orang:nama-depan	f		f
kema	wilayah:kecamatan	f		f
kemalang	wilayah:kecamatan	f		f
kemangkon	wilayah:kecamatan	f		f
kembangbahu	wilayah:kecamatan	f		f
kembayan	wilayah:kecamatan	f		f
kembru	wilayah:kecamatan	f		f
kemiling	wilayah:kecamatan	f		f
kemis	wilayah:kecamatan	f		f
kemlagi	wilayah:kecamatan	f		f
kempo	wilayah:kecamatan	f		f
kemranjen	wilayah:kecamatan	f		f
kemtuk	wilayah:kecamatan	f		f
kemusu	wilayah:kecamatan	f		f
kendahe	wilayah:kecamatan	f		f
kendawangan	wilayah:kecamatan	f		f
kenduruan	wilayah:kecamatan	f		f
kenedy	orang:nama-depan	f		f
kenjeran	wilayah:kecamatan	f		f
kennedy	orang:nama-depan	f		f
kenny	orang:nama-depan	f		f
kenohan	wilayah:kecamatan	f		f
kenzo	orang:nama-depan	f		f
keo	wilayah:kecamatan	f		f
kepanjen	wilayah:kecamatan	f		f
kepanjenkidul	wilayah:kecamatan	f		f
kepenuhan	wilayah:kecamatan	f		f
kepetakan	wilayah:kecamatan	f		f
kepohbaru	wilayah:kecamatan	f		f
kepungut	wilayah:kecamatan	f		f
kerambitan	wilayah:kecamatan	f		f
keritang	wilayah:kecamatan	f		f
kerjo	wilayah:kecamatan	f		f
kerman	wilayah:kecamatan	f		f
kersamanah	wilayah:kecamatan	f		f
kersana	wilayah:kecamatan	f		f
kertajati	wilayah:kecamatan	f		f
kertanegara	wilayah:kecamatan	f		f
kertapati	wilayah:kecamatan	f		f
kertasari	wilayah:kecamatan	f		f
kertasemaya	wilayah:kecamatan	f		f
kertek	wilayah:kecamatan	f		f
kertosono	wilayah:kecamatan	f		f
keruak	wilayah:kecamatan	f		f
kerumutan	wilayah:kecamatan	f		f
kesamben	wilayah:kecamatan	f		f
kesesi	wilayah:kecamatan	f		f
keshya	orang:nama-depan	f		f
kessya	orang:nama-depan	f		f
kesu	wilayah:kecamatan	f		f
kesugihan	wilayah:kecamatan	f		f
ketahun	wilayah:kecamatan	f		f
ketambe	wilayah:kecamatan	f		f
ketanggungan	wilayah:kecamatan	f		f
ketol	wilayah:kecamatan	f		f
ketulis	wilayah:kecamatan	f		f
ketungau	wilayah:kecamatan	f		f
ketut	orang:nama-depan	f		f
keumala	wilayah:kecamatan	f		f
keuramat	wilayah:kecamatan	f		f
kevin	orang:nama-depan	f		f
kewapante	wilayah:kecamatan	f		f
key	orang:nama-keluarga	f		f
kezia	orang:nama-depan	f		f
khaerany	orang:nama-depan	f		f
khaeriah	orang:nama-depan	f		f
khaerunnisa	orang:nama-depan	f		f
khairul	orang:nama-depan	f		f
khairunnisa	orang:nama-keluarga	f		f
khalimatus	orang:nama-depan	f		f
khalipah	wilayah:kecamatan	f		f
khasanah	orang:nama-keluarga	f		f
khay	orang:nama-depan	f		f
khilau	wilayah:kecamatan	f		f
kho	orang:nama-depan	f		f
kho	orang:nama-keluarga	f		f
khoe	orang:nama-keluarga	f		f
khoiriyansyah	orang:nama-keluarga	f		f
kholik	orang:nama-keluarga	f		f
khosadalina	orang:nama-keluarga	f		f
khrissabella	orang:nama-depan	f		f
khubaib	orang:nama-keluarga	f		f
kiang	orang:nama-depan	f		f
kiaracondong	wilayah:kecamatan	f		f
kiarapedes	wilayah:kecamatan	f		f
kiazen	orang:nama-keluarga	f		f
kibang	wilayah:kecamatan	f		f
kibin	wilayah:kecamatan	f		f
kido	orang:nama-keluarga	f		f
kiehl	orang:nama-keluarga	f		f
kiem	orang:nama-depan	f		f
kieran	orang:nama-depan	f		f
kiki	orang:nama-depan	f		f
kikim	wilayah:kecamatan	f		f
kilmid	wilayah:kecamatan	f		f
kilmury	wilayah:kecamatan	f		f
kimaam	wilayah:kecamatan	f		f
kimberley	orang:nama-depan	f		f
kimberly	orang:nama-depan	f		f
kimi	wilayah:kecamatan	f		f
kinal	wilayah:kecamatan	f		f
kinali	wilayah:kecamatan	f		f
kinard	orang:nama-keluarga	f		f
kindang	wilayah:kecamatan	f		f
king	orang:nama-depan	f		f
kinovaro	wilayah:kecamatan	f		f
kintamani	wilayah:kecamatan	f		f
kintap	wilayah:kecamatan	f		f
kintom	wilayah:kecamatan	f		f
kiok	orang:nama-depan	f		f
kirihi	wilayah:kecamatan	f		f
kisam	wilayah:kecamatan	f		f
kismantoro	wilayah:kecamatan	f		f
kiwirok	wilayah:kecamatan	f		f
kiyage	wilayah:kecamatan	f		f
klabang	wilayah:kecamatan	f		f
klabot	wilayah:kecamatan	f		f
klakah	wilayah:kecamatan	f		f
klambu	wilayah:kecamatan	f		f
klamono	wilayah:kecamatan	f		f
klampis	wilayah:kecamatan	f		f
klampok	wilayah:kecamatan	f		f
klapanunggal	wilayah:kecamatan	f		f
klara	orang:nama-depan	f		f
klari	wilayah:kecamatan	f		f
klasafet	wilayah:kecamatan	f		f
klaso	wilayah:kecamatan	f		f
klaurung	wilayah:kecamatan	f		f
klaus	orang:nama-depan	f		f
klawak	wilayah:kecamatan	f		f
klayili	wilayah:kecamatan	f		f
kledung	wilayah:kecamatan	f		f
klego	wilayah:kecamatan	f		f
klemen	orang:nama-depan	f		f
klemens	orang:nama-depan	f		f
kleopas	orang:nama-depan	f		f
klirong	wilayah:kecamatan	f		f
klojen	wilayah:kecamatan	f		f
klok	orang:nama-keluarga	f		f
klopper	orang:nama-keluarga	f		f
kluet	wilayah:kecamatan	f		f
koba	orang:nama-keluarga	f		f
koba	wilayah:kecamatan	f		f
kobakma	wilayah:kecamatan	f		f
kobalima	wilayah:kecamatan	f		f
kobi	wilayah:kecamatan	f		f
kodeoha	wilayah:kecamatan	f		f
koen	orang:nama-depan	f		f
koestijah	orang:nama-keluarga	f		f
kofiau	wilayah:kecamatan	f		f
kokalukuna	wilayah:kecamatan	f		f
kokap	wilayah:kecamatan	f		f
kokoda	wilayah:kecamatan	f		f
kokop	wilayah:kecamatan	f		f
kolaga	wilayah:kecamatan	f		f
kolang	wilayah:kecamatan	f		f
kolawa	wilayah:kecamatan	f		f
kolbano	wilayah:kecamatan	f		f
kolf	wilayah:kecamatan	f		f
kolono	wilayah:kecamatan	f		f
komala	orang:nama-depan	f		f
komam	wilayah:kecamatan	f		f
komang	orang:nama-depan	f		f
komar	orang:nama-keluarga	f		f
komba	wilayah:kecamatan	f		f
kombay	wilayah:kecamatan	f		f
kombeng	wilayah:kecamatan	f		f
kombi	wilayah:kecamatan	f		f
komboneri	wilayah:kecamatan	f		f
kombut	wilayah:kecamatan	f		f
komering	wilayah:kabupaten-kota	f		f
kona	wilayah:kecamatan	f		f
konang	wilayah:kecamatan	f		f
konda	wilayah:kecamatan	f		f
kondaga	wilayah:kecamatan	f		f
kondi	orang:nama-keluarga	f		f
konhir	wilayah:kecamatan	f		f
kontu	wilayah:kecamatan	f		f
kontuar	wilayah:kecamatan	f		f
kontunaga	wilayah:kecamatan	f		f
kool	orang:nama-keluarga	f		f
kopang	wilayah:kecamatan	f		f
kopar	wilayah:kecamatan	f		f
kopay	wilayah:kecamatan	f		f
kopo	wilayah:kecamatan	f		f
kora	wilayah:kecamatan	f		f
koragi	wilayah:kecamatan	f		f
korah	orang:nama-keluarga	f		f
kormomolin	wilayah:kecamatan	f		f
kornelia	orang:nama-depan	f		f
koroncong	wilayah:kecamatan	f		f
koroptak	wilayah:kecamatan	f		f
koroway	wilayah:kecamatan	f		f
korupun	wilayah:kecamatan	f		f
korwa	orang:nama-keluarga	f		f
kosarek	wilayah:kecamatan	f		f
kosiwo	wilayah:kecamatan	f		f
kosmas	orang:nama-depan	f		f
koster	orang:nama-keluarga	f		f
kostermans	orang:nama-keluarga	f		f
kotaanyar	wilayah:kecamatan	f		f
kotabumi	wilayah:kecamatan	f		f
kotabunan	wilayah:kecamatan	f		f
kotanopan	wilayah:kecamatan	f		f
kotapinang	wilayah:kecamatan	f		f
kotarih	wilayah:kecamatan	f		f
kotawaringin	wilayah:kabupaten-kota	f		f
kotawaringin	wilayah:kecamatan	f		f
koting	wilayah:kecamatan	f		f
koto	orang:nama-keluarga	f		f
koto	wilayah:kecamatan	f		f
kouh	wilayah:kecamatan	f		f
koumur	wilayah:kecamatan	f		f
kowuna	wilayah:kecamatan	f		f
kradenan	wilayah:kecamatan	f		f
kragan	wilayah:kecamatan	f		f
kragilan	wilayah:kecamatan	f		f
kraksaan	wilayah:kecamatan	f		f
kramatjati	wilayah:kecamatan	f		f
kramatmulya	wilayah:kecamatan	f		f
kramatwatu	wilayah:kecamatan	f		f
kramongmongga	wilayah:kecamatan	f		f
kranggan	wilayah:kecamatan	f		f
krangkeng	wilayah:kecamatan	f		f
kras	wilayah:kecamatan	f		f
krayan	wilayah:kecamatan	f		f
krejengan	wilayah:kecamatan	f		f
krembangan	wilayah:kecamatan	f		f
krembung	wilayah:kecamatan	f		f
krepkuri	wilayah:kecamatan	f		f
kresek	wilayah:kecamatan	f		f
kresnayandi	orang:nama-keluarga	f		f
krian	wilayah:kecamatan	f		f
kris	orang:nama-depan	f		f
krishinda	orang:nama-depan	f		f
krishna	orang:nama-depan	f		f
krishna	orang:nama-keluarga	f		f
krisna	orang:nama-depan	f		f
kristanto	orang:nama-keluarga	f		f
kristian	orang:nama-depan	f		f
kristiana	orang:nama-depan	f		f
kristin	orang:nama-depan	f		f
kristina	orang:nama-depan	f		f
kristy	orang:nama-keluarga	f		f
kriswanto	orang:nama-keluarga	f		f
krizia	orang:nama-depan	f		f
krocok	wilayah:kecamatan	f		f
krohn	orang:nama-keluarga	f		f
kromengan	wilayah:kecamatan	f		f
kronjo	wilayah:kecamatan	f		f
kroya	wilayah:kecamatan	f		f
krucil	wilayah:kecamatan	f		f
krueng	wilayah:kecamatan	f		f
krui	wilayah:kecamatan	f		f
kruyt	orang:nama-keluarga	f		f
kualin	wilayah:kecamatan	f		f
kualuh	wilayah:kecamatan	f		f
kuanfatu	wilayah:kecamatan	f		f
kuantan	wilayah:kabupaten-kota	f		f
kuantan	wilayah:kecamatan	f		f
kuaro	wilayah:kecamatan	f		f
kuasan	wilayah:kecamatan	f		f
kuatnana	wilayah:kecamatan	f		f
kubutambahan	wilayah:kecamatan	f		f
kudamassa	orang:nama-keluarga	f		f
kufeu	wilayah:kecamatan	f		f
kulawi	wilayah:kecamatan	f		f
kule	wilayah:kecamatan	f		f
kulisusu	wilayah:kecamatan	f		f
kulo	wilayah:kecamatan	f		f
kulu	wilayah:kecamatan	f		f
kuly	wilayah:kecamatan	f		f
kumalasari	orang:nama-keluarga	f		f
kumara	orang:nama-keluarga	f		f
kumelembuai	wilayah:kecamatan	f		f
kumpeh	wilayah:kecamatan	f		f
kumun	wilayah:kecamatan	f		f
kunang	wilayah:kecamatan	f		f
kuncoro	orang:nama-keluarga	f		f
kunjang	wilayah:kecamatan	f		f
kuntadi	orang:nama-keluarga	f		f
kunto	wilayah:kecamatan	f		f
kuo	orang:nama-keluarga	f		f
kuo	wilayah:kecamatan	f		f
kuok	wilayah:kecamatan	f		f
kupai	wilayah:kecamatan	f		f
kupitan	wilayah:kecamatan	f		f
kuranji	wilayah:kecamatan	f		f
kuri	wilayah:kecamatan	f		f
kurima	wilayah:kecamatan	f		f
kurnia	orang:nama-depan	f		f
kurnia	orang:nama-keluarga	f		f
kurniahu	orang:nama-keluarga	f		f
kurnianti	orang:nama-keluarga	f		f
kurniawan	orang:nama-keluarga	f		f
kurra	wilayah:kecamatan	f		f
kurudu	wilayah:kecamatan	f		f
kurulu	wilayah:kecamatan	f		f
kusambi	wilayah:kecamatan	f		f
kusan	wilayah:kecamatan	f		f
kusdianto	orang:nama-keluarga	f		f
kusharjanto	orang:nama-keluarga	f		f
kusharyanto	orang:nama-keluarga	f		f
kusmiati	orang:nama-keluarga	f		f
kusumah	orang:nama-keluarga	f		f
kusumastuti	orang:nama-keluarga	f		f
kusumawardana	orang:nama-keluarga	f		f
kusumawardhani	orang:nama-keluarga	f		f
kusumawati	orang:nama-keluarga	f		f
kusumo	orang:nama-keluarga	f		f
kutabuluh	wilayah:kecamatan	f		f
kutai	wilayah:kabupaten-kota	f		f
kutalimbaru	wilayah:kecamatan	f		f
kutambaru	wilayah:kecamatan	f		f
kutasari	wilayah:kecamatan	f		f
kutawaluya	wilayah:kecamatan	f		f
kutawaringin	wilayah:kecamatan	f		f
kute	wilayah:kecamatan	f		f
kutoarjo	wilayah:kecamatan	f		f
kutorejo	wilayah:kecamatan	f		f
kutowinangun	wilayah:kecamatan	f		f
kuwarasan	wilayah:kecamatan	f		f
kuwus	wilayah:kecamatan	f		f
kuyawage	wilayah:kecamatan	f		f
kwadungan	wilayah:kecamatan	f		f
kwamki	wilayah:kecamatan	f		f
kwandang	wilayah:kecamatan	f		f
kwanrico	orang:nama-keluarga	f		f
kwanyar	wilayah:kecamatan	f		f
kwee	orang:nama-keluarga	f		f
kwelamdua	wilayah:kecamatan	f		f
kwesefo	wilayah:kecamatan	f		f
kwik	orang:nama-keluarga	f		f
kwikma	wilayah:kecamatan	f		f
kwinara	orang:nama-depan	f		f
kwoor	wilayah:kecamatan	f		f
kyle	orang:nama-keluarga	f		f
kādir	orang:nama-depan	f		f
labakkang	wilayah:kecamatan	f		f
labangka	wilayah:kecamatan	f		f
labib	orang:nama-keluarga	f		f
labobar	wilayah:kecamatan	f		f
labobo	wilayah:kecamatan	f		f
laboya	wilayah:kecamatan	f		f
labuan	wilayah:kecamatan	f		f
labuapi	wilayah:kecamatan	f		f
labuhan	wilayah:kecamatan	f		f
labuhanhaji	wilayah:kecamatan	f		f
ladjar	orang:nama-keluarga	f		f
ladongi	wilayah:kecamatan	f		f
lae	wilayah:kecamatan	f		f
laenmanen	wilayah:kecamatan	f		f
laeya	wilayah:kecamatan	f		f
lafran	orang:nama-depan	f		f
lage	wilayah:kecamatan	f		f
laguboti	wilayah:kecamatan	f		f
laham	wilayah:kecamatan	f		f
lahardi	orang:nama-keluarga	f		f
lahei	wilayah:kecamatan	f		f
lahewa	wilayah:kecamatan	f		f
lahomi	wilayah:kecamatan	f		f
lahusa	wilayah:kecamatan	f		f
laikang	wilayah:kecamatan	f		f
laila	orang:nama-depan	f		f
laili	orang:nama-depan	f		f
laili	orang:nama-keluarga	f		f
lainea	wilayah:kecamatan	f		f
lakarsantri	wilayah:kecamatan	f		f
lakbok	wilayah:kecamatan	f		f
lakea	wilayah:kecamatan	f		f
lakitan	wilayah:kecamatan	f		f
lakor	wilayah:kecamatan	f		f
laksono	orang:nama-keluarga	f		f
lakudo	wilayah:kecamatan	f		f
lalabata	wilayah:kecamatan	f		f
lalan	wilayah:kecamatan	f		f
lalembuu	wilayah:kecamatan	f		f
lalolae	wilayah:kecamatan	f		f
lalonggasumeeto	wilayah:kecamatan	f		f
lamaknen	wilayah:kecamatan	f		f
lamala	wilayah:kecamatan	f		f
lamasi	wilayah:kecamatan	f		f
lamba	wilayah:kecamatan	f		f
lambalek	wilayah:kecamatan	f		f
lambandia	wilayah:kecamatan	f		f
lambertus	orang:nama-depan	f		f
lambewi	wilayah:kecamatan	f		f
lambitu	wilayah:kecamatan	f		f
lamboya	wilayah:kecamatan	f		f
lambunu	wilayah:kecamatan	f		f
lambuya	wilayah:kecamatan	f		f
lamo	orang:nama-keluarga	f		f
lampasio	wilayah:kecamatan	f		f
lampihong	wilayah:kecamatan	f		f
lamposi	wilayah:kecamatan	f		f
lamuru	wilayah:kecamatan	f		f
landawe	wilayah:kecamatan	f		f
landono	wilayah:kecamatan	f		f
landu	wilayah:kecamatan	f		f
landy	orang:nama-keluarga	f		f
langda	wilayah:kecamatan	f		f
langensari	wilayah:kecamatan	f		f
langgikima	wilayah:kecamatan	f		f
langgudu	wilayah:kecamatan	f		f
langkahan	wilayah:kecamatan	f		f
langkaplancar	wilayah:kecamatan	f		f
langkapura	wilayah:kecamatan	f		f
langke	wilayah:kecamatan	f		f
langowan	wilayah:kecamatan	f		f
lani	orang:nama-depan	f		f
lanny	orang:nama-depan	f		f
lanny	wilayah:kabupaten-kota	f		f
lanny	wilayah:kecamatan	f		f
lannyna	wilayah:kecamatan	f		f
lanora	orang:nama-keluarga	f		f
lanrisang	wilayah:kecamatan	f		f
lantari	wilayah:kecamatan	f		f
lanteh	wilayah:kecamatan	f		f
laoh	orang:nama-keluarga	f		f
laonti	wilayah:kecamatan	f		f
lapandewa	wilayah:kecamatan	f		f
lape	wilayah:kecamatan	f		f
lapian	orang:nama-keluarga	f		f
lappariaja	wilayah:kecamatan	f		f
larantuka	wilayah:kecamatan	f		f
larasati	orang:nama-keluarga	f		f
lareh	wilayah:kecamatan	f		f
laren	wilayah:kecamatan	f		f
lariang	wilayah:kecamatan	f		f
larissa	orang:nama-depan	f		f
larissa	orang:nama-keluarga	f		f
larompong	wilayah:kecamatan	f		f
lasalepa	wilayah:kecamatan	f		f
lasalimu	wilayah:kecamatan	f		f
lasem	wilayah:kecamatan	f		f
lasiolat	wilayah:kecamatan	f		f
lasolo	wilayah:kecamatan	f		f
lasso	orang:nama-keluarga	f		f
lasusua	wilayah:kecamatan	f		f
latambaga	wilayah:kecamatan	f		f
latasha	orang:nama-depan	f		f
latief	orang:nama-keluarga	f		f
latifa	orang:nama-depan	f		f
latimojong	wilayah:kecamatan	f		f
latoma	wilayah:kecamatan	f		f
latuconsina	orang:nama-keluarga	f		f
latumeten	orang:nama-keluarga	f		f
lau	wilayah:kecamatan	f		f
laubaleng	wilayah:kecamatan	f		f
laura	orang:nama-depan	f		f
laurens	orang:nama-depan	f		f
laurent	orang:nama-keluarga	f		f
laurinda	orang:nama-depan	f		f
lautang	wilayah:kecamatan	f		f
lavinia	orang:nama-depan	f		f
laweh	wilayah:kecamatan	f		f
lawrence	orang:nama-depan	f		f
lawrence	orang:nama-keluarga	f		f
lay	orang:nama-keluarga	f		f
lea	orang:nama-depan	f		f
lea	wilayah:kecamatan	f		f
leander	orang:nama-keluarga	f		f
leani	orang:nama-depan	f		f
leba	orang:nama-keluarga	f		f
lebakbarang	wilayah:kecamatan	f		f
lebakgedong	wilayah:kecamatan	f		f
lebaksiu	wilayah:kecamatan	f		f
lebakwangi	wilayah:kecamatan	f		f
lebatukan	wilayah:kecamatan	f		f
leces	wilayah:kecamatan	f		f
leda	wilayah:kecamatan	f		f
lede	wilayah:kecamatan	f		f
ledi	orang:nama-depan	f		f
ledia	orang:nama-depan	f		f
ledo	wilayah:kecamatan	f		f
ledokombo	wilayah:kecamatan	f		f
ledong	wilayah:kecamatan	f		f
lee	orang:nama-keluarga	f		f
legonkulon	wilayah:kecamatan	f		f
leidong	wilayah:kecamatan	f		f
leihitu	wilayah:kecamatan	f		f
leila	orang:nama-depan	f		f
leisela	wilayah:kecamatan	f		f
leitimur	wilayah:kecamatan	f		f
lejarsari	orang:nama-keluarga	f		f
leko	wilayah:kecamatan	f		f
leksono	orang:nama-keluarga	f		f
leksono	wilayah:kecamatan	f		f
leksula	wilayah:kecamatan	f		f
lelea	wilayah:kecamatan	f		f
lella	orang:nama-depan	f		f
lelyana	orang:nama-depan	f		f
lemahabang	wilayah:kecamatan	f		f
lemahsugih	wilayah:kecamatan	f		f
lemahwungkuk	wilayah:kecamatan	f		f
leman	orang:nama-keluarga	f		f
lematang	wilayah:kabupaten-kota	f		f
lembean	wilayah:kecamatan	f		f
lembeh	wilayah:kecamatan	f		f
lembeyan	wilayah:kecamatan	f		f
lembo	wilayah:kecamatan	f		f
lembor	wilayah:kecamatan	f		f
lembursitu	wilayah:kecamatan	f		f
lemito	wilayah:kecamatan	f		f
lemong	wilayah:kecamatan	f		f
lempuing	wilayah:kecamatan	f		f
lenangguar	wilayah:kecamatan	f		f
lendah	wilayah:kecamatan	f		f
lenek	wilayah:kecamatan	f		f
lengayang	wilayah:kecamatan	f		f
lengkiti	wilayah:kecamatan	f		f
lenni	orang:nama-depan	f		f
lenny	orang:nama-depan	f		f
leobele	wilayah:kecamatan	f		f
leon	orang:nama-depan	f		f
leona	orang:nama-depan	f		f
leonard	orang:nama-depan	f		f
leonard	orang:nama-keluarga	f		f
leonardo	orang:nama-depan	f		f
leonardo	orang:nama-keluarga	f		f
leonardus	orang:nama-depan	f		f
leonila	orang:nama-keluarga	f		f
leonora	orang:nama-depan	f		f
leopold	orang:nama-depan	f		f
lepan	wilayah:kecamatan	f		f
lepar	wilayah:kecamatan	f		f
lepembusu	wilayah:kecamatan	f		f
lery	orang:nama-keluarga	f		f
lesesne	orang:nama-keluarga	f		f
lesmana	orang:nama-keluarga	f		f
lesmina	orang:nama-depan	f		f
lester	orang:nama-depan	f		f
leti	wilayah:kecamatan	f		f
leupung	wilayah:kecamatan	f		f
leuser	wilayah:kecamatan	f		f
leuwidamar	wilayah:kecamatan	f		f
leuwigoong	wilayah:kecamatan	f		f
leuwiliang	wilayah:kecamatan	f		f
leuwimunding	wilayah:kecamatan	f		f
leuwisadeng	wilayah:kecamatan	f		f
leuwisari	wilayah:kecamatan	f		f
levi	orang:nama-depan	f		f
levi	orang:nama-keluarga	f		f
levia	orang:nama-depan	f		f
levinus	orang:nama-depan	f		f
levronka	orang:nama-keluarga	f		f
lewerissa	orang:nama-keluarga	f		f
lewis	orang:nama-depan	f		f
lewis	orang:nama-keluarga	f		f
lewolema	wilayah:kecamatan	f		f
lex	orang:nama-depan	f		f
leyla	orang:nama-depan	f		f
lhoknga	wilayah:kecamatan	f		f
lhoksukon	wilayah:kecamatan	f		f
lhoong	wilayah:kecamatan	f		f
lia	orang:nama-depan	f		f
lia	wilayah:kecamatan	f		f
liae	wilayah:kecamatan	f		f
lianawati	orang:nama-keluarga	f		f
liane	orang:nama-depan	f		f
libarek	wilayah:kecamatan	f		f
libureng	wilayah:kecamatan	f		f
lida	orang:nama-depan	f		f
lidia	orang:nama-depan	f		f
lidya	orang:nama-depan	f		f
lie	orang:nama-keluarga	f		f
liem	orang:nama-depan	f		f
liem	orang:nama-keluarga	f		f
lies	orang:nama-depan	f		f
ligung	wilayah:kecamatan	f		f
likupang	wilayah:kecamatan	f		f
lilialy	wilayah:kecamatan	f		f
liliana	orang:nama-depan	f		f
lilik	orang:nama-depan	f		f
liliriaja	wilayah:kecamatan	f		f
lilirilau	wilayah:kecamatan	f		f
liliyana	orang:nama-depan	f		f
lily	orang:nama-depan	f		f
limapuluh	wilayah:kecamatan	f		f
limardi	orang:nama-keluarga	f		f
limbangan	wilayah:kecamatan	f		f
limboro	wilayah:kecamatan	f		f
limboto	wilayah:kecamatan	f		f
limbowo	orang:nama-keluarga	f		f
limo	wilayah:kecamatan	f		f
limpasu	wilayah:kecamatan	f		f
limpele	orang:nama-keluarga	f		f
limpo	orang:nama-keluarga	f		f
limpoe	wilayah:kecamatan	f		f
lina	orang:nama-depan	f		f
linda	orang:nama-depan	f		f
linden	orang:nama-keluarga	f		f
lindh	orang:nama-keluarga	f		f
lindsey	orang:nama-depan	f		f
lindy	orang:nama-depan	f		f
linge	wilayah:kecamatan	f		f
linggang	wilayah:kecamatan	f		f
linggau	wilayah:kabupaten-kota	f		f
linggau	wilayah:kecamatan	f		f
linggo	wilayah:kecamatan	f		f
lingkuang	wilayah:kecamatan	f		f
lingsar	wilayah:kecamatan	f		f
lingu	wilayah:kecamatan	f		f
lino	orang:nama-depan	f		f
lintau	wilayah:kecamatan	f		f
linton	orang:nama-depan	f		f
lintong	wilayah:kecamatan	f		f
linus	orang:nama-depan	f		f
lioe	orang:nama-keluarga	f		f
lionel	orang:nama-depan	f		f
lirung	wilayah:kecamatan	f		f
lisa	orang:nama-depan	f		f
liske	orang:nama-depan	f		f
listanto	orang:nama-keluarga	f		f
listyanto	orang:nama-keluarga	f		f
lita	orang:nama-depan	f		f
litaay	orang:nama-keluarga	f		f
liu	orang:nama-keluarga	f		f
liukang	wilayah:kecamatan	f		f
lius	orang:nama-depan	f		f
livia	orang:nama-depan	f		f
liwongan	orang:nama-keluarga	f		f
liz	orang:nama-depan	f		f
liza	orang:nama-depan	f		f
liêm	orang:nama-depan	f		f
loa	wilayah:kecamatan	f		f
